sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,total_reads,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller_version,ccs_algorithm,cell_type,platform_unit_1,platform_unit_2,barcode,iso_library_id,iso_filename,pool,similarity,pbtrim_version,jasmine_version,lima_version,refine_version,check-flnc reads
HG03804,,SRP305758,PRJNA701308,,HG03804.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_Kinnex/HG03804.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,bam,19533765,0.163872,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03804.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240713_013912_s4,m84081_240714_073231_s1,bc04,HPRC_Kinnex_Pool_4,flnc-4.bam,HPRC_Kinnex_Pool4,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03816,,SRP305758,PRJNA701308,,HG03816.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03816/raw_data/PacBio_Kinnex/HG03816.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,17784728,0.158624,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03816.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc05,HPRC_Kinnex_Pool_5,flnc-1.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03831,,SRP305758,PRJNA701308,,HG03831.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03831/raw_data/PacBio_Kinnex/HG03831.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,bam,20725252,0.162191,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03831.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240717_055117_s2,m84081_240717_075054_s1,bc11,HPRC_Kinnex_Pool_8,flnc-7.bam,HPRC_Kinnex_Pool8,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03834,,SRP305758,PRJNA701308,,HG03834.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_Kinnex/HG03834.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,bam,15009793,0.169992,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03834.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_183458_s2,m84081_240719_203427_s1,bc08,HPRC_Kinnex_Pool_9,flnc-8.bam,HPRC_Kinnex_Pool9,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03874,,SRP305758,PRJNA701308,,HG03874.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_Kinnex/HG03874.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,16123842,0.162247,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03874.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc03,HPRC_Kinnex_Pool_18,flnc-3.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03927,,SRP305758,PRJNA701308,,HG03927.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03927/raw_data/PacBio_Kinnex/HG03927.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,17408754,0.158556,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03927.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc06,HPRC_Kinnex_Pool_5,flnc-2.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04115,,SRP305758,PRJNA701308,,HG04115.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_Kinnex/HG04115.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,18372188,0.168135,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04115.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc07,HPRC_Kinnex_Pool_5,flnc-3.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04157,,SRP305758,PRJNA701308,,HG04157.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04157/raw_data/PacBio_Kinnex/HG04157.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,15201610,0.1677,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04157.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc08,HPRC_Kinnex_Pool_5,flnc-4.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04160,,SRP305758,PRJNA701308,,HG04160.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04160/raw_data/PacBio_Kinnex/HG04160.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,22162092,0.155772,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04160.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc09,HPRC_Kinnex_Pool_5,flnc-5.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04184,,SRP305758,PRJNA701308,,HG04184.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_Kinnex/HG04184.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,bam,17810995,0.156282,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04184.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240717_055117_s2,m84081_240717_075054_s1,bc12,HPRC_Kinnex_Pool_8,flnc-8.bam,HPRC_Kinnex_Pool8,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04199,,SRP305758,PRJNA701308,,HG04199.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_Kinnex/HG04199.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,17566071,0.169498,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04199.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc10,HPRC_Kinnex_Pool_5,flnc-6.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04204,,SRP305758,PRJNA701308,,HG04204.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_Kinnex/HG04204.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,20424547,0.156935,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04204.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc11,HPRC_Kinnex_Pool_5,flnc-7.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG04228,,SRP305758,PRJNA701308,,HG04228.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_Kinnex/HG04228.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam,bam,18299689,0.164506,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG04228.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240712_214014_s1,m84081_240717_114954_s4,bc12,HPRC_Kinnex_Pool_5,flnc-8.bam,HPRC_Kinnex_Pool5,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18505,,SRP305758,PRJNA701308,,NA18505.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_Kinnex/NA18505.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,bam,45011711,0.156618,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18505.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240728_110915_s4,m84081_240728_090940_s3,bc09,HPRC_Kinnex_Pool_20,flnc-5.bam,HPRC_Kinnex_Pool20,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18508,,SRP305758,PRJNA701308,,NA18508.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_Kinnex/NA18508.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,bam,15357208,0.179909,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18508.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240727_011703_s4,m84081_240726_231733_s3,bc04,HPRC_Kinnex_Pool_18,flnc-4.bam,HPRC_Kinnex_Pool18,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18522,,SRP305758,PRJNA701308,,NA18522.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_Kinnex/NA18522.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,21823553,0.153623,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18522.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc09,HPRC_Kinnex_Pool_13,flnc-5.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18570,,SRP305758,PRJNA701308,,NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_Kinnex/NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,bam,17940129,0.148395,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18570.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_230051_s3,m84081_240723_010018_s4,bc04,HPRC_Kinnex_Pool_15,flnc-4.bam,HPRC_Kinnex_Pool15,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18608,,SRP305758,PRJNA701308,,NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_Kinnex/NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,bam,19904345,0.159717,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_105227_s4,m84081_240724_085257_s3,bc09,HPRC_Kinnex_Pool_17,flnc-5.bam,HPRC_Kinnex_Pool17,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18620,,SRP305758,PRJNA701308,,NA18620.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_Kinnex/NA18620.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,bam,17479680,0.163532,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18620.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_105227_s4,m84081_240724_085257_s3,bc08,HPRC_Kinnex_Pool_17,flnc-4.bam,HPRC_Kinnex_Pool17,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18747,,SRP305758,PRJNA701308,,NA18747.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_Kinnex/NA18747.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,bam,10810952,0.176013,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18747.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240726_211757_s1,m84081_240726_191837_s2,bc12,HPRC_Kinnex_Pool_14,flnc-8.bam,HPRC_Kinnex_Pool14,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18952,,SRP305758,PRJNA701308,,NA18952.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_Kinnex/NA18952.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,bam,16864717,0.163749,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18952.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_105227_s4,m84081_240724_085257_s3,bc11,HPRC_Kinnex_Pool_17,flnc-7.bam,HPRC_Kinnex_Pool17,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18971,,SRP305758,PRJNA701308,,NA18971.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_Kinnex/NA18971.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,10119710,0.164422,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18971.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc03,HPRC_Kinnex_Pool_13,flnc-3.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18974,,SRP305758,PRJNA701308,,NA18974.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_Kinnex/NA18974.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,bam,18980779,0.162671,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18974.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_105227_s4,m84081_240724_085257_s3,bc10,HPRC_Kinnex_Pool_17,flnc-6.bam,HPRC_Kinnex_Pool17,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18976,,SRP305758,PRJNA701308,,NA18976.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_Kinnex/NA18976.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam,bam,13681723,0.143227,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18976.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_105227_s4,m84081_240724_085257_s3,bc12,HPRC_Kinnex_Pool_17,flnc-8.bam,HPRC_Kinnex_Pool17,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA18983,,SRP305758,PRJNA701308,,NA18983.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_Kinnex/NA18983.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,bam,17214754,0.157934,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA18983.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240726_211757_s1,m84081_240726_191837_s2,bc10,HPRC_Kinnex_Pool_14,flnc-6.bam,HPRC_Kinnex_Pool14,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19036,,SRP305758,PRJNA701308,,NA19036.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_Kinnex/NA19036.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,bam,16751355,0.156206,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19036.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240728_110915_s4,m84081_240728_090940_s3,bc08,HPRC_Kinnex_Pool_20,flnc-4.bam,HPRC_Kinnex_Pool20,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19043,,SRP305758,PRJNA701308,,NA19043.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_Kinnex/NA19043.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,15149869,0.165547,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19043.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc03,HPRC_Kinnex_Pool_16,flnc-3.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19087,,SRP305758,PRJNA701308,,NA19087.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_Kinnex/NA19087.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,bam,16712321,0.153871,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19087.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_230051_s3,m84081_240723_010018_s4,bc05,HPRC_Kinnex_Pool_15,flnc-5.bam,HPRC_Kinnex_Pool15,1,1.0.0,2.2.0,2.9.0,4.1.1,True
NA19159,,SRP305758,PRJNA701308,,NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_Kinnex/NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,bam,14765232,0.166317,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,NA19159.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_230051_s3,m84081_240723_010018_s4,bc01,HPRC_Kinnex_Pool_15,flnc-1.bam,HPRC_Kinnex_Pool15,1,1.0.0,2.2.0,2.9.0,4.1.1,True
