sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,deepconsensus_coverage,total_reads,total_bp,total_gbp,mean,min,max,n25,n50,n75,quartile_25,quartile_50,quartile_75,ntsm_score,production,design_description,notes,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller,basecaller_version,ccs_algorithm,lima_version,lima_float_version,primrose_version,primrose_filename,deepconsensus_filename,deepconsensus_path,mm_tag,mm_review,mm_remove,ML_tag,all_kinetics_flag,keep_kinetics_flag,hifi_kinetics_tag,PP_PRIMROSE,fi_tag,ri_tag,fp_tag,rp_tag
HG02976,,SRP305758,PRJNA701308,,m84081_230630_193909_s2.hifi_reads.bc1009.bam,bam,s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m84081_230630_193909_s2.hifi_reads.bc1009.bam,unaligned reads with 5mC,11.9,,2129747.0,37022396587.0,37.02,17383.0,154.0,56815.0,15018.0,16258.0,21072.0,14785.0,15832.0,17476.0,0.559052,WUSTL_HPRC_HiFi_Year3_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG02976_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG02984,SRR30151979,SRP305758,PRJNA701308,SAMN37797107,m54306Ue_220223_194148.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/primrose/m54306Ue_220223_194148.5mc.hifi_reads.bam,unaligned reads with 5mC,7.0,7.85,1015947.0,21557851977.0,21.56,21219.0,111.0,65089.0,18256.0,21241.0,25288.0,17591.0,20150.0,23760.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB1_m54306Ue_220223_194148_m54306Ue_220223_194148,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG02984.m54306Ue_220223_194148.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02984/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02984.m54306Ue_220223_194148.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG02984,SRR30152001,SRP305758,PRJNA701308,SAMN37797103,m64055e_220517_182131.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/wMods/m64055e_220517_182131.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,0.6,,119906.0,2004239111.0,2.0,16715.0,122.0,50187.0,14292.0,17263.0,20935.0,13317.0,15970.0,19343.0,0.801144,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64055e_220517_182131.demultiplex.bc1009--bc1009.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64055e_220517_182131.demultiplex.bc1009--bc1009.5mc.hifi_reads.bam; to be released,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m64055e_220517_182131_m64055e_220517_182131,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG02984,SRR30151978,SRP305758,PRJNA701308,SAMN37797107,m64330e_220403_050826.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/primrose/m64330e_220403_050826.5mc.hifi_reads.bam,unaligned reads with 5mC,8.4,9.54,1622283.0,25922780932.0,25.92,15979.0,61.0,48901.0,13946.0,16107.0,18985.0,13408.0,15344.0,17937.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB1_m64330e_220403_050826_m64330e_220403_050826,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG02984.m64330e_220403_050826.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02984/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02984.m64330e_220403_050826.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG02984,SRR30151974,SRP305758,PRJNA701308,SAMN37797107,m64334e_220218_191452.bc1011--bc1011.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/primrose/m64334e_220218_191452.bc1011--bc1011.5mc.hifi_reads.bam,unaligned reads with 5mC,5.6,,833071.0,17423268103.0,17.42,20914.0,61.0,55371.0,18050.0,20898.0,24783.0,17437.0,19878.0,23340.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB1_m64334e_220218_191452_m64334e_220218_191452,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG02984,SRR30151977,SRP305758,PRJNA701308,SAMN37797107,m64334e_220421_053305.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/primrose/m64334e_220421_053305.5mc.hifi_reads.bam,unaligned reads with 5mC,7.3,8.05,1363555.0,22717109029.0,22.72,16660.0,104.0,58810.0,14336.0,17345.0,21044.0,13216.0,15998.0,19386.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB1_m64334e_220421_053305_m64334e_220421_053305,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG02984.m64334e_220421_053305.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02984/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02984.m64334e_220421_053305.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG02984,SRR30151976,SRP305758,PRJNA701308,SAMN37797107,m64334e_220428_054535.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/primrose/m64334e_220428_054535.5mc.hifi_reads.bam,unaligned reads with 5mC,6.4,7.13,1196204.0,19889245475.0,19.89,16626.0,89.0,57608.0,14397.0,16928.0,20223.0,13681.0,15936.0,18923.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB1_m64334e_220428_054535_m64334e_220428_054535,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG02984.m64334e_220428_054535.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02984/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02984.m64334e_220428_054535.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG02984,SRR30336734,SRP305758,PRJNA701308,SAMN37797107,m84091_231004_192043_s3.hifi_reads.bc1016.bam,bam,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/m84091_231004_192043_s3.hifi_reads.bc1016.bam,unaligned reads with 5mC,23.4,,3717971.0,72663560503.0,72.66,19543.0,164.0,59887.0,17003.0,19474.0,22983.0,16490.0,18628.0,21721.0,0.536517,RU_Y3_topoff_redo,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG02984_PB3_m84091_231004_192043_s3.hifi_reads.bc1016.bam,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03017,SRR23922662,SRP305758,PRJNA701308,SAMN33758789,m54329U_211225_070909-bc1012.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/wMods/m54329U_211225_070909-bc1012.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,11.0,,1745970.0,34046953548.0,34.05,19500.0,61.0,64185.0,16617.0,20225.0,24689.0,15437.0,18613.0,22719.0,0.573563,r2-limma-patch,HiFi sequencing of 25kb fractionated gDNA,file.list name: m54329U_211225_070909-bc1012.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54329U_211225_070909-bc1012.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03017,SRR23922662,SRP305758,PRJNA701308,SAMN33758789,m54329U_220109_103416-bc1012.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220109_103416-bc1012.5mc.hifi_reads.bam,unaligned reads with 5mC,10.1,11.72,1569013.0,31400943238.0,31.4,20013.0,61.0,61362.0,16992.0,20799.0,25417.0,15745.0,19090.0,23391.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.0,2.05,,,HG03017.m54329U_220109_103416.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03017/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03017.m54329U_220109_103416.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03017,SRR23922662,SRP305758,PRJNA701308,SAMN33758789,m54329U_220117_123334-bc1012.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220117_123334-bc1012.5mc.hifi_reads.bam,unaligned reads with 5mC,9.3,10.95,1441796.0,28780552619.0,28.78,19961.0,52.0,67494.0,16960.0,20748.0,25330.0,15714.0,19049.0,23321.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.0,2.05,,,HG03017.m54329U_220117_123334.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03017/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03017.m54329U_220117_123334.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03017,SRR23922662,SRP305758,PRJNA701308,SAMN33758789,m64076_220216_013707-bc1012.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/wMods/m64076_220216_013707-bc1012.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,2.6,,414973.0,8141215131.0,8.14,19618.0,136.0,53564.0,16707.0,20379.0,24868.0,15514.0,18737.0,22888.0,0.667744,r2-limma-patch,HiFi sequencing of 25kb fractionated gDNA,file.list name: m64076_220216_013707-bc1012.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64076_220216_013707-bc1012.5mc.hifi_reads.bam; to be released,University of Washington,kmiyamot@uw.edu,,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03017,SRR23922662,SRP305758,PRJNA701308,SAMN33758789,m64076_221001_041132-bc1012.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m64076_221001_041132-bc1012.5mc.hifi_reads.bam,unaligned reads with 5mC,4.9,5.54,724011.0,15298343686.0,15.3,21129.0,396.0,67114.0,18187.0,21954.0,26294.0,16904.0,20408.0,24540.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.1,2.0501,,,HG03017.m64076_221001_041132.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03017/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03017.m64076_221001_041132.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03017,SRR29483141,SRP305758,PRJNA701308,SAMN33758789,m84046_230701_003325_s1.hifi_reads.bc2058.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.bc2058.bam,unaligned reads with 5mC,8.8,,1318825.0,27229904923.0,27.23,20647.0,86.0,53663.0,18003.0,20636.0,24265.0,17449.0,19740.0,22995.0,0.577942,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS2_m84046_230701_003325_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03017,SRR29483143,SRP305758,PRJNA701308,SAMN33758789,m84046_230707_202610_s3.hifi_reads.bc2058.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230707_202610_s3.hifi_reads.bc2058.bam,unaligned reads with 5mC,2.6,,392243.0,8032535789.0,8.03,20478.0,765.0,51971.0,17897.0,20470.0,23991.0,17362.0,19599.0,22761.0,0.699813,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS2_m84046_230707_202610_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03017,SRR29483142,SRP305758,PRJNA701308,SAMN33758789,m84046_230711_233802_s3.hifi_reads.bc2058.bam,bam,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m84046_230711_233802_s3.hifi_reads.bc2058.bam,unaligned reads with 5mC,5.6,,839447.0,17291182646.0,17.29,20598.0,196.0,56905.0,17976.0,20585.0,24154.0,17426.0,19700.0,22903.0,0.611494,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03017.HFSS2_m84046_230711_233802_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03041,SRR23922661,SRP305758,PRJNA701308,SAMN33758790,m54329U_211214_012740-bc1009.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m54329U_211214_012740-bc1009.5mc.hifi_reads.bam,unaligned reads with 5mC,12.3,14.48,1970604.0,38046233336.0,38.05,19306.0,122.0,54806.0,16610.0,19602.0,23411.0,15843.0,18462.0,21965.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.0,2.05,,,HG03041.m54329U_211214_012740.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03041/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03041.m54329U_211214_012740.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03041,SRR23922661,SRP305758,PRJNA701308,SAMN33758790,m54329U_211215_225017-bc1009.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m54329U_211215_225017-bc1009.5mc.hifi_reads.bam,unaligned reads with 5mC,11.8,13.92,1889210.0,36724761349.0,36.72,19439.0,118.0,56131.0,16724.0,19757.0,23596.0,15931.0,18603.0,22146.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.0,2.05,,,HG03041.m54329U_211215_225017.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03041/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03041.m54329U_211215_225017.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03041,SRR23922661,SRP305758,PRJNA701308,SAMN33758790,m54329U_211217_080751-bc1009.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m54329U_211217_080751-bc1009.5mc.hifi_reads.bam,unaligned reads with 5mC,12.1,14.23,1945591.0,37659966853.0,37.66,19356.0,117.0,58287.0,16644.0,19654.0,23489.0,15871.0,18510.0,22035.0,,UW_HPRC_HiFi_Y3,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS,WGS,GENOMIC,RANDOM,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.2.0,6.2.0,2.5.0,2.05,,,HG03041.m54329U_211217_080751.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG03041/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03041.m54329U_211217_080751.dc.q20.fastq.gz,True,True,False,,,,,,,,,
HG03041,SRR29483238,SRP305758,PRJNA701308,SAMN33758790,m84046_230523_001708_s3.hifi_reads.bc1009.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.bc1009.bam,unaligned reads with 5mC,12.5,,2089108.0,38822969583.0,38.82,18583.0,167.0,58882.0,16090.0,18765.0,22221.0,15448.0,17795.0,20967.0,0.56551,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS_m84046_230523_001708_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03041,SRR29483240,SRP305758,PRJNA701308,SAMN33758790,m84046_230602_213334_s2.hifi_reads.bc1009.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc1009.bam,unaligned reads with 5mC,0.7,,110788.0,2054888434.0,2.05,18547.0,51.0,44858.0,16061.0,18732.0,22169.0,15426.0,17761.0,20918.0,0.854449,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS_m84046_230602_213334_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03041,SRR29483241,SRP305758,PRJNA701308,SAMN33758790,m84046_230720_182350_s1.hifi_reads.bc2003.bam,bam,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m84046_230720_182350_s1.hifi_reads.bc2003.bam,unaligned reads with 5mC,3.5,,590816.0,10936928289.0,10.94,18511.0,126.0,52881.0,16140.0,18528.0,21716.0,15640.0,17728.0,20626.0,0.65195,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,HiFi sequencing of 20kb fractionated gDNA,,University of Washington,kmiyamot@uw.edu,HG03041.HFSS2_m84046_230720_182350_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03050,SRR30151915,SRP305758,PRJNA701308,SAMN37797097,m54306Ue_220402_052301.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/wMods/m54306Ue_220402_052301.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,3.0,,501610.0,9392895139.0,9.39,18725.0,79.0,55017.0,16673.0,18756.0,21449.0,16230.0,18143.0,20624.0,0.669342,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m54306Ue_220402_052301.demultiplex.bc1012--bc1012.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m54306Ue_220402_052301.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam; to be released,Rockefeller University,vgl-lab@rockefeller.edu,HG01150_PB1_m54306Ue_220402_052301_m54306Ue_220402_052301,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG03050,SRR30151914,SRP305758,PRJNA701308,SAMN37797108,m64330e_220218_192631.bc1012--bc1012.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220218_192631.bc1012--bc1012.5mc.hifi_reads.bam,unaligned reads with 5mC,8.6,,1382611.0,26710285393.0,26.71,19318.0,106.0,58329.0,17264.0,19269.0,22047.0,16864.0,18682.0,21201.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03050_PB1_m64330e_220218_192631_m64330e_220218_192631,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG03050,SRR30151963,SRP305758,PRJNA701308,SAMN37797108,m64330e_220223_194839.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220223_194839.5mc.hifi_reads.bam,unaligned reads with 5mC,11.5,12.76,1823052.0,35577169414.0,35.58,19515.0,77.0,58639.0,17390.0,19466.0,22350.0,16973.0,18843.0,21459.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03050_PB1_m64330e_220223_194839_m64330e_220223_194839,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG03050.m64330e_220223_194839.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG03050/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03050.m64330e_220223_194839.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG03050,SRR30151962,SRP305758,PRJNA701308,SAMN37797108,m64330e_220227_061615.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/primrose/m64330e_220227_061615.5mc.hifi_reads.bam,unaligned reads with 5mC,10.1,11.05,1642835.0,31228629314.0,31.23,19008.0,79.0,65131.0,16859.0,19058.0,21925.0,16379.0,18387.0,21021.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG03050_PB1_m64330e_220227_061615_m64330e_220227_061615,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG03050.m64330e_220227_061615.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG03050/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03050.m64330e_220227_061615.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG03050,SRR30151970,SRP305758,PRJNA701308,SAMN37797106,m64330e_220407_180519.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/wMods/m64330e_220407_180519.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,3.5,,576036.0,10893343672.0,10.89,18910.0,123.0,62057.0,16778.0,18950.0,21783.0,16305.0,18292.0,20892.0,0.682013,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64330e_220407_180519.demultiplex.bc1012--bc1012.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64330e_220407_180519.demultiplex.bc1012--bc1012.5mc.hifi_reads.bam; to be released,Rockefeller University,vgl-lab@rockefeller.edu,HG02841_PB1_m64330e_220407_180519_m64330e_220407_180519,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
