sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,total_bp,total_Gbp,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_ID,library_strategy,library_source,library_selection,library_layout,shear_method,platform,instrument_model,assembly
NA20799,SRR30242428,SRP305758,PRJNA701308,SAMN37797094,NA20799-2_S12_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20799/raw_data/hic/NA20799-2_S12_L004_R2_001.fastq.gz,unaligned reads,5.24,16251563719,16.25,0.514582,HiC,Illumina Sequencing of Omni-C Libraries of NA20799,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20799-2_S12_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20799,SRR30242427,SRP305758,PRJNA701308,SAMN37797094,NA20799-2_S12i_L001_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20799/raw_data/hic/NA20799-2_S12i_L001_R2_001.fastq.gz,unaligned reads,13.16,40783737096,40.78,0.450139,HiC,Illumina Sequencing of Omni-C Libraries of NA20799,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20799-2_S12i_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20799,SRR30242408,SRP305758,PRJNA701308,SAMN37797094,NA20799-2_S12i_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20799/raw_data/hic/NA20799-2_S12i_L002_R2_001.fastq.gz,unaligned reads,14.54,45067101993,45.07,0.443745,HiC,Illumina Sequencing of Omni-C Libraries of NA20799,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20799-2_S12i_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20799,SRR30242287,SRP305758,PRJNA701308,SAMN37797094,NA20799-2_S12i_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20799/raw_data/hic/NA20799-2_S12i_L003_R2_001.fastq.gz,unaligned reads,12.67,39287924676,39.29,0.447935,HiC,Illumina Sequencing of Omni-C Libraries of NA20799,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20799-2_S12i_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20799,SRR30242286,SRP305758,PRJNA701308,SAMN37797094,NA20799-2_S12i_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20799/raw_data/hic/NA20799-2_S12i_L004_R2_001.fastq.gz,unaligned reads,10.98,34039056390,34.04,0.473899,HiC,Illumina Sequencing of Omni-C Libraries of NA20799,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20799-2_S12i_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242285,SRP305758,PRJNA701308,SAMN33621962,NA20805-1_S18_L001_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-1_S18_L001_R2_001.fastq.gz,unaligned reads,3.58,11098297137,11.1,0.601875,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-1_S18_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242284,SRP305758,PRJNA701308,SAMN33621962,NA20805-1_S18_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-1_S18_L002_R2_001.fastq.gz,unaligned reads,3.88,12026700245,12.03,0.595815,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-1_S18_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242421,SRP305758,PRJNA701308,SAMN33621962,NA20805-1_S18_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-1_S18_L003_R2_001.fastq.gz,unaligned reads,3.88,12020309550,12.02,0.598198,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-1_S18_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242420,SRP305758,PRJNA701308,SAMN33621962,NA20805-1_S18_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-1_S18_L004_R2_001.fastq.gz,unaligned reads,3.85,11932764485,11.93,0.574895,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-1_S18_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242419,SRP305758,PRJNA701308,SAMN33621962,NA20805-2_S26_L001_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-2_S26_L001_R2_001.fastq.gz,unaligned reads,3.12,9670160093,9.67,0.593732,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-2_S26_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242418,SRP305758,PRJNA701308,SAMN33621962,NA20805-2_S26_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-2_S26_L002_R2_001.fastq.gz,unaligned reads,3.39,10511815847,10.51,0.588998,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-2_S26_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242417,SRP305758,PRJNA701308,SAMN33621962,NA20805-2_S26_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-2_S26_L003_R2_001.fastq.gz,unaligned reads,3.39,10518532134,10.52,0.580557,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-2_S26_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20805,SRR30242416,SRP305758,PRJNA701308,SAMN33621962,NA20805-2_S26_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20805/raw_data/hic/NA20805-2_S26_L004_R2_001.fastq.gz,unaligned reads,3.35,10392835274,10.39,0.590195,HiC,Illumina Sequencing of Omni-C Libraries of NA20805,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20805-2_S26_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242282,SRP305758,PRJNA701308,SAMN33758801,NA20905-1_S22_L001_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-1_S22_L001_R2_001.fastq.gz,unaligned reads,1.12,3469860160,3.47,0.757607,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-1_S22_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242281,SRP305758,PRJNA701308,SAMN33758801,NA20905-1_S22_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-1_S22_L002_R2_001.fastq.gz,unaligned reads,1.2,3719930534,3.72,0.747719,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-1_S22_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242279,SRP305758,PRJNA701308,SAMN33758801,NA20905-1_S22_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-1_S22_L003_R2_001.fastq.gz,unaligned reads,1.2,3720373007,3.72,0.718086,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-1_S22_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242278,SRP305758,PRJNA701308,SAMN33758801,NA20905-1_S22_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-1_S22_L004_R2_001.fastq.gz,unaligned reads,1.19,3675576738,3.68,0.765865,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-1_S22_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242277,SRP305758,PRJNA701308,SAMN33758801,NA20905-2_S30_L001_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-2_S30_L001_R2_001.fastq.gz,unaligned reads,3.05,9452410580,9.45,0.581919,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-2_S30_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242276,SRP305758,PRJNA701308,SAMN33758801,NA20905-2_S30_L002_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-2_S30_L002_R2_001.fastq.gz,unaligned reads,3.34,10368742664,10.37,0.622021,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-2_S30_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242275,SRP305758,PRJNA701308,SAMN33758801,NA20905-2_S30_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-2_S30_L003_R2_001.fastq.gz,unaligned reads,3.35,10375607032,10.38,0.588899,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-2_S30_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA20905,SRR30242274,SRP305758,PRJNA701308,SAMN33758801,NA20905-2_S30_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA20905/raw_data/hic/NA20905-2_S30_L004_R2_001.fastq.gz,unaligned reads,3.29,10205214056,10.21,0.582213,HiC,Illumina Sequencing of Omni-C Libraries of NA20905,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA20905-2_S30_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00126,SRR30310981,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC1_S3_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC1_S3_L004_R2_001.fastq.gz,unaligned reads,7.42,23014404072,23.01,0.456062,HiC,Illumina Sequencing of Omni-C Libraries of HG00126,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00126-1_FC1_S3_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00126,SRR30310980,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC2_S3_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC2_S3_L004_R2_001.fastq.gz,unaligned reads,6.98,21643319995,21.64,0.494569,HiC,Illumina Sequencing of Omni-C Libraries of HG00126,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00126-1_FC2_S3_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00126,SRR30310819,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC1_S4_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC1_S4_L004_R2_001.fastq.gz,unaligned reads,10.74,33281084483,33.28,0.416005,HiC,Illumina Sequencing of Omni-C Libraries of HG00126,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00126-2_FC1_S4_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00126,SRR30310952,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC2_S4_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC2_S4_L004_R2_001.fastq.gz,unaligned reads,10.03,31102901178,31.1,0.42042,HiC,Illumina Sequencing of Omni-C Libraries of HG00126,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00126-2_FC2_S4_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00128,SRR30310941,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC1_S9_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC1_S9_L004_R2_001.fastq.gz,unaligned reads,5.92,18338855625,18.34,0.461992,HiC,Illumina Sequencing of Omni-C Libraries of HG00128,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00128-1_FC1_S9_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00128,SRR30310906,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC2_S9_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC2_S9_L004_R2_001.fastq.gz,unaligned reads,5.64,17480349957,17.48,0.498659,HiC,Illumina Sequencing of Omni-C Libraries of HG00128,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00128-1_FC2_S9_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00128,SRR30310895,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC1_S10_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC1_S10_L004_R2_001.fastq.gz,unaligned reads,5.52,17124632311,17.12,0.519285,HiC,Illumina Sequencing of Omni-C Libraries of HG00128,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00128-2_FC1_S10_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00128,SRR30310884,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC2_S10_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC2_S10_L004_R2_001.fastq.gz,unaligned reads,5.25,16272984308,16.27,0.558467,HiC,Illumina Sequencing of Omni-C Libraries of HG00128,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00128-2_FC2_S10_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00133,SRR30310849,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC1_S5_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC1_S5_L004_R2_001.fastq.gz,unaligned reads,7.03,21805365041,21.81,0.481832,HiC,Illumina Sequencing of Omni-C Libraries of HG00133,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00133-1_FC1_S5_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00133,SRR30310838,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC2_S5_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC2_S5_L004_R2_001.fastq.gz,unaligned reads,6.61,20487595742,20.49,0.453404,HiC,Illumina Sequencing of Omni-C Libraries of HG00133,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00133-1_FC2_S5_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00133,SRR30310979,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC1_S6_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC1_S6_L004_R2_001.fastq.gz,unaligned reads,5.04,15627199286,15.63,0.513267,HiC,Illumina Sequencing of Omni-C Libraries of HG00133,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00133-2_FC1_S6_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00133,SRR30310968,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC2_S6_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC2_S6_L004_R2_001.fastq.gz,unaligned reads,4.75,14710505617,14.71,0.527565,HiC,Illumina Sequencing of Omni-C Libraries of HG00133,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00133-2_FC2_S6_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00146,SRR30310957,SRP305758,PRJNA701308,SAMN41021634,HG00146-1_FC1_S5_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00146/raw_data/hic/HG00146-1_FC1_S5_L003_R2_001.fastq.gz,unaligned reads,8.55,26496294197,26.5,0.461355,HiC,Illumina Sequencing of Omni-C Libraries of HG00146,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00146-1_FC1_S5_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00146,SRR30310922,SRP305758,PRJNA701308,SAMN41021634,HG00146-1_FC2_S5_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00146/raw_data/hic/HG00146-1_FC2_S5_L003_R2_001.fastq.gz,unaligned reads,8.83,27358753045,27.36,0.476218,HiC,Illumina Sequencing of Omni-C Libraries of HG00146,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00146-1_FC2_S5_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00146,SRR30310911,SRP305758,PRJNA701308,SAMN41021634,HG00146-2_FC1_S6_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00146/raw_data/hic/HG00146-2_FC1_S6_L003_R2_001.fastq.gz,unaligned reads,7.73,23962537602,23.96,0.50744,HiC,Illumina Sequencing of Omni-C Libraries of HG00146,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00146-2_FC1_S6_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00146,SRR30310876,SRP305758,PRJNA701308,SAMN41021634,HG00146-2_FC2_S6_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00146/raw_data/hic/HG00146-2_FC2_S6_L003_R2_001.fastq.gz,unaligned reads,8.01,24830283262,24.83,0.501278,HiC,Illumina Sequencing of Omni-C Libraries of HG00146,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00146-2_FC2_S6_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00232,SRR30310865,SRP305758,PRJNA701308,SAMN41021635,HG00232-1_FC1_S7_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00232/raw_data/hic/HG00232-1_FC1_S7_L003_R2_001.fastq.gz,unaligned reads,6.16,19099015899,19.1,0.486337,HiC,Illumina Sequencing of Omni-C Libraries of HG00232,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00232-1_FC1_S7_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00232,SRR30310830,SRP305758,PRJNA701308,SAMN41021635,HG00232-1_FC2_S7_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00232/raw_data/hic/HG00232-1_FC2_S7_L003_R2_001.fastq.gz,unaligned reads,6.23,19310675468,19.31,0.510446,HiC,Illumina Sequencing of Omni-C Libraries of HG00232,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00232-1_FC2_S7_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00232,SRR30310821,SRP305758,PRJNA701308,SAMN41021635,HG00232-2_FC1_S8_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00232/raw_data/hic/HG00232-2_FC1_S8_L003_R2_001.fastq.gz,unaligned reads,8.01,24837421032,24.84,0.441484,HiC,Illumina Sequencing of Omni-C Libraries of HG00232,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00232-2_FC1_S8_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00232,SRR30310820,SRP305758,PRJNA701308,SAMN41021635,HG00232-2_FC2_S8_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00232/raw_data/hic/HG00232-2_FC2_S8_L003_R2_001.fastq.gz,unaligned reads,8.13,25214121638,25.21,0.459377,HiC,Illumina Sequencing of Omni-C Libraries of HG00232,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00232-2_FC2_S8_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00290,SRR30310818,SRP305758,PRJNA701308,SAMN41021639,HG00290-1_FC1_S7_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00290/raw_data/hic/HG00290-1_FC1_S7_L004_R2_001.fastq.gz,unaligned reads,6.29,19497247142,19.5,0.4654,HiC,Illumina Sequencing of Omni-C Libraries of HG00290,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00290-1_FC1_S7_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00290,SRR30310817,SRP305758,PRJNA701308,SAMN41021639,HG00290-1_FC2_S7_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00290/raw_data/hic/HG00290-1_FC2_S7_L004_R2_001.fastq.gz,unaligned reads,6.17,19123573331,19.12,0.484694,HiC,Illumina Sequencing of Omni-C Libraries of HG00290,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00290-1_FC2_S7_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00290,SRR30310816,SRP305758,PRJNA701308,SAMN41021639,HG00290-2_FC1_S8_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00290/raw_data/hic/HG00290-2_FC1_S8_L004_R2_001.fastq.gz,unaligned reads,7.47,23168123129,23.17,0.48162,HiC,Illumina Sequencing of Omni-C Libraries of HG00290,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00290-2_FC1_S8_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00290,SRR30310815,SRP305758,PRJNA701308,SAMN41021639,HG00290-2_FC2_S8_L004_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00290/raw_data/hic/HG00290-2_FC2_S8_L004_R2_001.fastq.gz,unaligned reads,7.42,22995756931,23.0,0.50788,HiC,Illumina Sequencing of Omni-C Libraries of HG00290,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00290-2_FC2_S8_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG00320,SRR30310814,SRP305758,PRJNA701308,SAMN41021632,HG00320-1_FC1_S9_L003_R2_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG00320/raw_data/hic/HG00320-1_FC1_S9_L003_R2_001.fastq.gz,unaligned reads,7.05,21859015341,21.86,0.506774,HiC,Illumina Sequencing of Omni-C Libraries of HG00320,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG00320-1_FC1_S9_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
