sample_id,sample,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,
HG01074_hap1,HG01074,1,trio,hifiasm,0.19.9,2024-09,GCA_042037995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/HG01074_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01074_hap1/analysis/liftoff_outputs/97f37cc9-c755-4847-bff0-9a1d44901ce3/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01081_hap1,HG01081,1,trio,hifiasm,0.19.9,2024-09,GCA_042037825.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/HG01081_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/HG01081_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/HG01081_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/HG01081_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01081_hap1/analysis/liftoff_outputs/709b55b4-ef90-45e8-968e-402ee0db0b41/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01934_hap1,HG01934,1,trio,hifiasm,0.19.9,2024-09,GCA_042038875.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/HG01934_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/HG01934_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/HG01934_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/HG01934_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01934_hap1/analysis/liftoff_outputs/fc430321-bb61-4581-9ce7-ba5ab3d17493/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01940_hap1,HG01940,1,trio,hifiasm,0.19.9,2024-09,GCA_042037875.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/HG01940_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/HG01940_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/HG01940_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/HG01940_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01940_hap1/analysis/liftoff_outputs/bf2d15c7-d082-4e83-966d-9793a7de6b69/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02257_hap1,HG02257,1,trio,hifiasm,0.19.9,2024-09,GCA_018466835.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02257/assemblies/freeze_2/HG02257_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02257_hap1/analysis/liftoff_outputs/a5bddfa0-798a-4a1f-afad-45da5fb61652/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02668_hap1,HG02668,1,trio,hifiasm,0.19.9,2024-09,GCA_042038895.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02668_hap1/analysis/liftoff_outputs/8f331299-7341-4920-8d16-47a32f19eef7/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02717_hap1,HG02717,1,trio,hifiasm,0.19.9,2024-09,GCA_018470425.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02717_hap1/analysis/liftoff_outputs/75c97af4-2446-4b6d-ae29-f5884f41b6a3/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02809_hap1,HG02809,1,trio,hifiasm,0.19.9,2024-09,GCA_042036525.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02809_hap1/analysis/liftoff_outputs/60a4f8e8-00cf-4446-87b9-af79eaae4dbd/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03017_hap1,HG03017,1,trio,hifiasm,0.19.9,2024-09,GCA_042038885.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03017_hap1/analysis/liftoff_outputs/0776220a-400e-48e6-b998-c891b2f0bff4/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03041_hap1,HG03041,1,trio,hifiasm,0.19.9,2024-09,GCA_042037905.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03041_hap1/analysis/liftoff_outputs/987cb20c-5e2e-4a1e-ac4b-4f1ae6e3b812/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03942_hap1,HG03942,1,trio,hifiasm,0.19.9,2024-09,GCA_042036505.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03942_hap1/analysis/liftoff_outputs/a71da297-32e2-4013-bd08-65d70bd772fd/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG04157_hap1,HG04157,1,trio,hifiasm,0.19.9,2024-09,GCA_042036535.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG04157_hap1/analysis/liftoff_outputs/c770245e-9f3f-4274-99bd-e5aa7a5129fd/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG04160_hap1,HG04160,1,trio,hifiasm,0.19.9,2024-09,GCA_042036805.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG04160_hap1/analysis/liftoff_outputs/ba0fe4c1-5751-478b-880c-ec24d694b8c3/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG04204_hap1,HG04204,1,trio,hifiasm,0.19.9,2024-09,GCA_042036795.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG04204_hap1/analysis/liftoff_outputs/5a9af8a6-c40e-421c-8755-c6b858c6015e/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00706_hap1,HG00706,1,trio,hifiasm,0.19.9,2024-09,GCA_046116065.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00706/assemblies/freeze_2/HG00706_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00706_hap1/analysis/liftoff_outputs/f8a8dc89-7a06-40f4-aabc-8eeee57ab001/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00423_hap1,HG00423,1,trio,hifiasm,0.19.9,2024-09,GCA_042076665.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00423/assemblies/freeze_2/HG00423_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00423_hap1/analysis/liftoff_outputs/7bd48f92-15ca-4c7b-8a6e-1b4270cbb800/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG01943_hap1,HG01943,1,trio,hifiasm,0.19.9,2024-09,GCA_042076525.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01943/assemblies/freeze_2/HG01943_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG01943_hap1/analysis/liftoff_outputs/39ce5e13-92f7-404d-a7e1-c79bc9303c42/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG02735_hap1,HG02735,1,trio,hifiasm,0.19.9,2024-09,GCA_042076445.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02735/assemblies/freeze_2/HG02735_pat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG02735_hap1/analysis/liftoff_outputs/5b1fe6be-e9af-4d80-ace9-18cfb319282a/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03225_hap1,HG03225,1,hic,hifiasm,0.19.9,2024-09,GCA_042076455.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03225/assemblies/freeze_2/HG03225_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03225_hap1/analysis/liftoff_outputs/6172650b-a83d-4ded-9012-9d07ea63a82c/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
NA19159_hap1,NA19159,1,hic,hifiasm,0.19.9,2024-09,GCA_046056445.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19159/assemblies/freeze_2/NA19159_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/NA19159_hap1/analysis/liftoff_outputs/e3b4de36-6655-4846-802d-90466d57d9a5/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00126_hap1,HG00126,1,hic,hifiasm,0.19.9,2024-09,GCA_042078065.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00126/assemblies/freeze_2/HG00126_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00126_hap1/analysis/liftoff_outputs/415dd6e8-79cb-40d4-9d61-4c14e0d40002/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00146_hap1,HG00146,1,hic,hifiasm,0.19.9,2024-09,GCA_042077995.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00146/assemblies/freeze_2/HG00146_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00146_hap1/analysis/liftoff_outputs/ca311060-a4fd-4c15-bdbf-c2d4bb9348ff/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG00320_hap1,HG00320,1,hic,hifiasm,0.19.9,2024-09,GCA_042077865.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00320/assemblies/freeze_2/HG00320_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG00320_hap1/analysis/liftoff_outputs/8a9a62b7-a557-4479-bfbe-70e74d73d19b/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
HG03583_hap1,HG03583,1,hic,hifiasm,0.19.9,2024-09,GCA_042077635.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03583/assemblies/freeze_2/HG03583_hap1_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/liftoff/batch1/HG03583_hap1/analysis/liftoff_outputs/fe8079be-8766-4ae7-b7c5-3f0c1aaa052b/chm13v2.0_RefSeq_Liftoff_v5.1.gff3
