sample_id,sample_name,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,t2t_chrom_tsv,chrom_alias_txt,gaps_bed,telo_bed,mashmap_paf
HG02668_hap2,HG02668,2,trio,hifiasm,0.19.9,2024-09,HG02668_mat_hprc_r2_v1.0.1,hprc,GCA_042038585.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/HG02668_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02668_hap2/analysis/assign_chromosomes_outputs/f573fb72-29f7-4e84-be02-1ddc010ed653/HG02668_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02668_hap2/analysis/assign_chromosomes_outputs/f573fb72-29f7-4e84-be02-1ddc010ed653/HG02668_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02668_hap2/analysis/assign_chromosomes_outputs/ceb4465e-1a6e-4b2f-a00e-05dce6257d92/HG02668_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02668_hap2/analysis/assign_chromosomes_outputs/ceb4465e-1a6e-4b2f-a00e-05dce6257d92/HG02668_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02668_hap2/analysis/assign_chromosomes_outputs/15db8937-f366-47e7-8a13-f23843130207/mashmap_HG02668_mat_hprc_r2_v1.0.1_pi95.paf
HG02717_hap2,HG02717,2,trio,hifiasm,0.19.9,2024-09,HG02717_mat_hprc_r2_v1.0.1,hprc,GCA_018469935.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/HG02717_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02717_hap2/analysis/assign_chromosomes_outputs/0ed33782-2250-4617-a4ed-20115852c004/HG02717_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02717_hap2/analysis/assign_chromosomes_outputs/0ed33782-2250-4617-a4ed-20115852c004/HG02717_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02717_hap2/analysis/assign_chromosomes_outputs/546bf14a-a626-4503-811a-8c3e17d0e64f/HG02717_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02717_hap2/analysis/assign_chromosomes_outputs/546bf14a-a626-4503-811a-8c3e17d0e64f/HG02717_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02717_hap2/analysis/assign_chromosomes_outputs/b08f0426-804d-45af-ba8c-c1d7284c3d88/mashmap_HG02717_mat_hprc_r2_v1.0.1_pi95.paf
HG02809_hap2,HG02809,2,trio,hifiasm,0.19.9,2024-09,HG02809_mat_hprc_r2_v1.0.1,hprc,GCA_042036255.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/HG02809_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02809_hap2/analysis/assign_chromosomes_outputs/ccd040ac-b782-4109-a349-46ab782f835f/HG02809_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02809_hap2/analysis/assign_chromosomes_outputs/ccd040ac-b782-4109-a349-46ab782f835f/HG02809_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02809_hap2/analysis/assign_chromosomes_outputs/56ddcfeb-49d3-45cf-b527-46ea54edcaaf/HG02809_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02809_hap2/analysis/assign_chromosomes_outputs/56ddcfeb-49d3-45cf-b527-46ea54edcaaf/HG02809_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02809_hap2/analysis/assign_chromosomes_outputs/bee2dbb9-b80a-4deb-9daa-44bc430b638f/mashmap_HG02809_mat_hprc_r2_v1.0.1_pi95.paf
HG03017_hap2,HG03017,2,trio,hifiasm,0.19.9,2024-09,HG03017_mat_hprc_r2_v1.0.1,hprc,GCA_042038595.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/HG03017_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03017_hap2/analysis/assign_chromosomes_outputs/9792e247-7ae9-4782-807c-33f5549b376e/HG03017_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03017_hap2/analysis/assign_chromosomes_outputs/9792e247-7ae9-4782-807c-33f5549b376e/HG03017_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03017_hap2/analysis/assign_chromosomes_outputs/0e9bfda1-a692-4a6c-915e-795c26e05fbe/HG03017_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03017_hap2/analysis/assign_chromosomes_outputs/0e9bfda1-a692-4a6c-915e-795c26e05fbe/HG03017_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03017_hap2/analysis/assign_chromosomes_outputs/96aa29ff-1b11-42bc-8298-af5961c6bf98/mashmap_HG03017_mat_hprc_r2_v1.0.1_pi95.paf
HG03041_hap2,HG03041,2,trio,hifiasm,0.19.9,2024-09,HG03041_mat_hprc_r2_v1.0.1,hprc,GCA_042037625.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/HG03041_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03041_hap2/analysis/assign_chromosomes_outputs/cecafddf-bc32-4c61-a886-6c230055f4d7/HG03041_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03041_hap2/analysis/assign_chromosomes_outputs/cecafddf-bc32-4c61-a886-6c230055f4d7/HG03041_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03041_hap2/analysis/assign_chromosomes_outputs/b6dd38ad-d1e8-4898-a6f9-2d3cf40cd257/HG03041_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03041_hap2/analysis/assign_chromosomes_outputs/b6dd38ad-d1e8-4898-a6f9-2d3cf40cd257/HG03041_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03041_hap2/analysis/assign_chromosomes_outputs/cafb8fbd-34e5-4bbf-acdd-d08e2d7df839/mashmap_HG03041_mat_hprc_r2_v1.0.1_pi95.paf
HG03239_hap2,HG03239,2,trio,hifiasm,0.19.9,2024-09,HG03239_mat_hprc_r2_v1.0.1,hprc,GCA_042037705.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/HG03239_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03239_hap2/analysis/assign_chromosomes_outputs/64cf2328-4e92-4131-8719-29520bb059db/HG03239_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03239_hap2/analysis/assign_chromosomes_outputs/64cf2328-4e92-4131-8719-29520bb059db/HG03239_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03239_hap2/analysis/assign_chromosomes_outputs/e38c57f0-6671-4e71-abd8-202a2c5279c2/HG03239_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03239_hap2/analysis/assign_chromosomes_outputs/e38c57f0-6671-4e71-abd8-202a2c5279c2/HG03239_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03239_hap2/analysis/assign_chromosomes_outputs/04a1a329-a2e0-4dcf-a6bd-dad066e40bc0/mashmap_HG03239_mat_hprc_r2_v1.0.1_pi95.paf
HG03516_hap2,HG03516,2,trio,hifiasm,0.19.9,2024-09,HG03516_mat_hprc_r2_v1.1.0,hprc,GCA_018469425.2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_mat_hprc_r2_v1.1.0.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_mat_hprc_r2_v1.1.0.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_mat_hprc_r2_v1.1.0.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03516/assemblies/freeze_2/HG03516_mat_hprc_r2_v1.1.0.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03516_hap2/analysis/assign_chromosomes_outputs/91aedc0f-6ead-4661-9b9a-6bbdeb14d6a8/HG03516_mat_hprc_r2_v1.1.0.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03516_hap2/analysis/assign_chromosomes_outputs/91aedc0f-6ead-4661-9b9a-6bbdeb14d6a8/HG03516_mat_hprc_r2_v1.1.0.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03516_hap2/analysis/assign_chromosomes_outputs/df311aa1-c989-4d97-ade6-a245d9b00386/HG03516_mat_hprc_r2_v1.1.0.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03516_hap2/analysis/assign_chromosomes_outputs/df311aa1-c989-4d97-ade6-a245d9b00386/HG03516_mat_hprc_r2_v1.1.0.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03516_hap2/analysis/assign_chromosomes_outputs/6cfe719a-d6e7-4b28-9203-59a372ae6ae0/mashmap_HG03516_mat_hprc_r2_v1.1.0_pi95.paf
HG03804_hap2,HG03804,2,trio,hifiasm,0.19.9,2024-09,HG03804_mat_hprc_r2_v1.0.1,hprc,GCA_042036285.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/HG03804_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03804_hap2/analysis/assign_chromosomes_outputs/3dd6bec3-af87-4128-87e2-33fd0432998c/HG03804_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03804_hap2/analysis/assign_chromosomes_outputs/3dd6bec3-af87-4128-87e2-33fd0432998c/HG03804_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03804_hap2/analysis/assign_chromosomes_outputs/1f7f54db-2deb-4790-bd66-c4333b78a457/HG03804_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03804_hap2/analysis/assign_chromosomes_outputs/1f7f54db-2deb-4790-bd66-c4333b78a457/HG03804_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03804_hap2/analysis/assign_chromosomes_outputs/b18f4ecc-b93f-4e1f-80a4-65ae4d203e32/mashmap_HG03804_mat_hprc_r2_v1.0.1_pi95.paf
HG03942_hap2,HG03942,2,trio,hifiasm,0.19.9,2024-09,HG03942_mat_hprc_r2_v1.0.1,hprc,GCA_042036275.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/HG03942_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03942_hap2/analysis/assign_chromosomes_outputs/2e87650e-e793-47a9-830d-0159d3e4b857/HG03942_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03942_hap2/analysis/assign_chromosomes_outputs/2e87650e-e793-47a9-830d-0159d3e4b857/HG03942_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03942_hap2/analysis/assign_chromosomes_outputs/bceb0e66-c091-4653-916b-94d7d2dd1825/HG03942_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03942_hap2/analysis/assign_chromosomes_outputs/bceb0e66-c091-4653-916b-94d7d2dd1825/HG03942_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03942_hap2/analysis/assign_chromosomes_outputs/48d423ab-f774-4d31-b821-2597eb01792c/mashmap_HG03942_mat_hprc_r2_v1.0.1_pi95.paf
HG04157_hap2,HG04157,2,trio,hifiasm,0.19.9,2024-09,HG04157_mat_hprc_r2_v1.0.1,hprc,GCA_042036305.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04157/assemblies/freeze_2/HG04157_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG04157_hap2/analysis/assign_chromosomes_outputs/c642f8df-dea7-4ec9-a013-96bbf4568360/HG04157_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG04157_hap2/analysis/assign_chromosomes_outputs/c642f8df-dea7-4ec9-a013-96bbf4568360/HG04157_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG04157_hap2/analysis/assign_chromosomes_outputs/5ed783c0-e0c2-4be2-b67e-f50d99fc5a3d/HG04157_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04157_hap2/analysis/assign_chromosomes_outputs/5ed783c0-e0c2-4be2-b67e-f50d99fc5a3d/HG04157_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04157_hap2/analysis/assign_chromosomes_outputs/29d7952f-c76c-449f-9a92-a3339c6fd8bf/mashmap_HG04157_mat_hprc_r2_v1.0.1_pi95.paf
HG04160_hap2,HG04160,2,trio,hifiasm,0.19.9,2024-09,HG04160_mat_hprc_r2_v1.0.1,hprc,GCA_042036395.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04160/assemblies/freeze_2/HG04160_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG04160_hap2/analysis/assign_chromosomes_outputs/a018ea00-ec13-4a85-afd4-f06a42ad64e3/HG04160_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG04160_hap2/analysis/assign_chromosomes_outputs/a018ea00-ec13-4a85-afd4-f06a42ad64e3/HG04160_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG04160_hap2/analysis/assign_chromosomes_outputs/e2552411-a941-41ce-8115-9a7cf6ff1cbb/HG04160_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04160_hap2/analysis/assign_chromosomes_outputs/e2552411-a941-41ce-8115-9a7cf6ff1cbb/HG04160_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04160_hap2/analysis/assign_chromosomes_outputs/b220a939-a111-47a3-937d-15f5f29e2e7f/mashmap_HG04160_mat_hprc_r2_v1.0.1_pi95.paf
HG04204_hap2,HG04204,2,trio,hifiasm,0.19.9,2024-09,HG04204_mat_hprc_r2_v1.0.1,hprc,GCA_042036425.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04204/assemblies/freeze_2/HG04204_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG04204_hap2/analysis/assign_chromosomes_outputs/29dad6c4-6d21-4904-a0ce-32e67c3d91e3/HG04204_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG04204_hap2/analysis/assign_chromosomes_outputs/29dad6c4-6d21-4904-a0ce-32e67c3d91e3/HG04204_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG04204_hap2/analysis/assign_chromosomes_outputs/9d4b2754-d464-4c19-9703-40be6eff657f/HG04204_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04204_hap2/analysis/assign_chromosomes_outputs/9d4b2754-d464-4c19-9703-40be6eff657f/HG04204_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04204_hap2/analysis/assign_chromosomes_outputs/943577a2-fcc6-4790-a391-6b405f0d3ccb/mashmap_HG04204_mat_hprc_r2_v1.0.1_pi95.paf
HG04228_hap2,HG04228,2,trio,hifiasm,0.19.9,2024-09,HG04228_mat_hprc_r2_v1.0.1,hprc,GCA_042036915.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_mat_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_mat_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_mat_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG04228/assemblies/freeze_2/HG04228_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG04228_hap2/analysis/assign_chromosomes_outputs/80fbf637-db99-4ed9-b900-327b820c3f71/HG04228_mat_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG04228_hap2/analysis/assign_chromosomes_outputs/80fbf637-db99-4ed9-b900-327b820c3f71/HG04228_mat_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG04228_hap2/analysis/assign_chromosomes_outputs/2ad2a241-8fb2-4236-af34-2b78725d8ff1/HG04228_mat_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04228_hap2/analysis/assign_chromosomes_outputs/2ad2a241-8fb2-4236-af34-2b78725d8ff1/HG04228_mat_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG04228_hap2/analysis/assign_chromosomes_outputs/e83974c9-1b9b-46a3-88c8-886521a92de9/mashmap_HG04228_mat_hprc_r2_v1.0.1_pi95.paf
